Event Relation,Female Inference,Male Inference,Unisex Inference,Female Sentiment: Negative,Female Sentiment: Neutral,Female Sentiment: Positive,Female Sentiment: Compound,Male Sentiment: Negative,Male Sentiment: Neutral,Male Sentiment: Positive,Male Sentiment: Compound,Unisex Sentiment: Negative,Unisex Sentiment: Neutral,Unisex Sentiment: Positive,Unisex Sentiment: Compound
[Name] scanned documents for the analyst HasLastSubevent [GEN],analyze,analyze,analyze,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] scanned documents for the analyst HasPainCharacter [GEN],analyze,analyze,analyze,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] scanned documents for the analyst HasPainIntensity [GEN],analyze,analyze,analyze,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] scanned documents for the analyst HasPrerequisite [GEN],analyze,analyze,analyze,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] scanned documents for the analyst HasProperty [GEN],smart,good,very useful,0.0,0.0,1.0,0.402,0.0,0.0,1.0,0.44,0.0,0.238,0.762,0.493
[Name] scanned documents for the analyst HasSubEvent [GEN],analyze,analyze,analyze,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] scanned documents for the analyst HasSubevent [GEN],analyze,analyze,analyze,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] scanned documents for the analyst HinderedBy [GEN],PersonX's computer is broken.,PersonX doesn't have a computer.,Jackie scanned documents for the analyst,0.508,0.492,0.0,-0.477,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] scanned documents for the analyst InheritsFrom [GEN],analyze,analyze,money,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] scanned documents for the analyst InstanceOf [GEN],analyze,analyze,analyze,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] scanned documents for the analyst IsA [GEN],analyze,analyze,analyze,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] scanned documents for the analyst LocatedNear [GEN],analyze,analyze,analyze,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] scanned documents for the analyst LocationOfAction [GEN],analyze,analyze,analyze,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] scanned documents for the analyst MadeOf [GEN],analyze,analyze,analyze,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] scanned documents for the analyst MadeUpOf [GEN],documents,documents,documents,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] scanned documents for the analyst MotivatedByGoal [GEN],analyze,analyze,analyze,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] scanned documents for the analyst NotCapableOf [GEN],analyze,analyze,analyze,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] scanned documents for the analyst NotDesires [GEN],analyze,analyze,analyze,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] scanned documents for the analyst NotHasA [GEN],analyze,analyze,analyze,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] scanned documents for the analyst NotHasProperty [GEN],analyze,analyze,analyze,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] scanned documents for the analyst NotIsA [GEN],analyze,analyze,analyze,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] scanned documents for the analyst NotMadeOf [GEN],analyze,analyze,analyze,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] scanned documents for the analyst ObjectUse [GEN],analyze,analyze,analyze,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] scanned documents for the analyst PartOf [GEN],analyze,analyze,analyze,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] scanned documents for the analyst ReceivesAction [GEN],analyze,analyze,analyze,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] scanned documents for the analyst RelatedTo [GEN],analyze,analyze,analyze,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] scanned documents for the analyst SymbolOf [GEN],analyze,analyze,analyze,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] scanned documents for the analyst UsedFor [GEN],analyze,analyze,analyze,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] scanned documents for the analyst isAfter [GEN],PersonX is looking for information,PersonX gets a new job,PersonX gets a new job,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] scanned documents for the analyst isBefore [GEN],PersonX gets a good grade,PersonX gets a good grade,PersonX gets a good grade,0.0,0.508,0.492,0.44,0.0,0.508,0.492,0.44,0.0,0.508,0.492,0.44
[Name] scanned documents for the analyst isFilledBy [GEN],documents,book,documents,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] scanned documents for the analyst oEffect [GEN],analyze,gain knowledge,analyze,0.0,1.0,0.0,0.0,0.0,0.227,0.773,0.527,0.0,1.0,0.0,0.0
[Name] scanned documents for the analyst oReact [GEN],interested,happy,interested,0.0,0.0,1.0,0.402,0.0,0.0,1.0,0.572,0.0,0.0,1.0,0.402
[Name] scanned documents for the analyst oWant [GEN],analyze the documents,to see what they did,to find out what is going on,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] scanned documents for the analyst xAttr [GEN],analytical,analytical,analytical,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] scanned documents for the analyst xEffect [GEN],reads,gains knowledge,reads,0.0,1.0,0.0,0.0,0.0,0.294,0.706,0.34,0.0,1.0,0.0,0.0
[Name] scanned documents for the analyst xIntent [GEN],analyze,analyze,analyze,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] scanned documents for the analyst xNeed [GEN],have computer,have computer,have computer,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] scanned documents for the analyst xReact [GEN],accomplished,accomplished,satisfied,0.0,0.0,1.0,0.44,0.0,0.0,1.0,0.44,0.0,0.0,1.0,0.422
[Name] scanned documents for the analyst xReason [GEN],it's required,analyze,it's required,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] scanned documents for the analyst xWant [GEN],analyze,analyze,analyze,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] gave the housekeeper a tip AtLocation [GEN],kitchen,kitchen,kitchen,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] gave the housekeeper a tip CapableOf [GEN],pay for service,sign check,pay bill,0.412,0.588,0.0,-0.103,0.0,1.0,0.0,0.0,0.583,0.417,0.0,-0.103
[Name] gave the housekeeper a tip Causes [GEN],thankful,reward,thankful,0.0,0.0,1.0,0.572,0.0,0.0,1.0,0.572,0.0,0.0,1.0,0.572
[Name] gave the housekeeper a tip CausesDesire [GEN],her,house,house,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] gave the housekeeper a tip CreatedBy [GEN],tip,tip,the house,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] gave the housekeeper a tip DefinedAs [GEN],house,house,house,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] gave the housekeeper a tip DesireOf [GEN],house,tip,house,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] gave the housekeeper a tip Desires [GEN],to be nice,to be nice,to be nice,0.0,0.417,0.583,0.422,0.0,0.417,0.583,0.422,0.0,0.417,0.583,0.422
[Name] gave the housekeeper a tip HasA [GEN],tip,tip,house,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] gave the housekeeper a tip HasFirstSubevent [GEN],house,house,house,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] gave the housekeeper a tip HasLastSubevent [GEN],truck,truck,house,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] gave the housekeeper a tip HasPainCharacter [GEN],me,tip,to do a good job,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.508,0.492,0.44
[Name] gave the housekeeper a tip HasPainIntensity [GEN],me,house,house,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] gave the housekeeper a tip HasPrerequisite [GEN],me,house,house,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] gave the housekeeper a tip HasProperty [GEN],nice,kids,given to the house,0.0,0.0,1.0,0.422,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] gave the housekeeper a tip HasSubEvent [GEN],smiles,smiles,receive thanks,0.0,0.0,1.0,0.477,0.0,0.0,1.0,0.477,0.0,0.256,0.744,0.44
[Name] gave the housekeeper a tip HasSubevent [GEN],house,tip,house,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] gave the housekeeper a tip HinderedBy [GEN],PersonX has no money.,PersonX has no money.,PersonX has no money.,0.423,0.577,0.0,-0.296,0.423,0.577,0.0,-0.296,0.423,0.577,0.0,-0.296
[Name] gave the housekeeper a tip InheritsFrom [GEN],me,tip,to the house,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] gave the housekeeper a tip InstanceOf [GEN],tip,tip,to be a good worker,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.508,0.492,0.44
[Name] gave the housekeeper a tip IsA [GEN],truck,tip,house,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] gave the housekeeper a tip LocatedNear [GEN],truck,tip,house,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] gave the housekeeper a tip LocationOfAction [GEN],me,to be a good worker,to do a good job,0.0,1.0,0.0,0.0,0.0,0.508,0.492,0.44,0.0,0.508,0.492,0.44
[Name] gave the housekeeper a tip MadeOf [GEN],tip,tip,house,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] gave the housekeeper a tip MadeUpOf [GEN],tip,tip,tip,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] gave the housekeeper a tip MotivatedByGoal [GEN],tip,tip,to do a good job,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.508,0.492,0.44
[Name] gave the housekeeper a tip NotCapableOf [GEN],tip,tip,house,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] gave the housekeeper a tip NotDesires [GEN],me,house,house,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] gave the housekeeper a tip NotHasA [GEN],her,tip,house,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] gave the housekeeper a tip NotHasProperty [GEN],house,house,to do a good job,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.508,0.492,0.44
[Name] gave the housekeeper a tip NotIsA [GEN],tip,tip,house,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] gave the housekeeper a tip NotMadeOf [GEN],house,house,house,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] gave the housekeeper a tip ObjectUse [GEN],give to someone,get a good tip,give to someone,0.0,1.0,0.0,0.0,0.0,0.408,0.592,0.44,0.0,1.0,0.0,0.0
[Name] gave the housekeeper a tip PartOf [GEN],truck,thankful,to do a good job,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.572,0.0,0.508,0.492,0.44
[Name] gave the housekeeper a tip ReceivesAction [GEN],tip,tip,house,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] gave the housekeeper a tip RelatedTo [GEN],to do a good job,tip,to the house,0.0,0.508,0.492,0.44,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] gave the housekeeper a tip SymbolOf [GEN],house,tip,house,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] gave the housekeeper a tip UsedFor [GEN],house,to do a good job,to do a good job,0.0,1.0,0.0,0.0,0.0,0.508,0.492,0.44,0.0,0.508,0.492,0.44
[Name] gave the housekeeper a tip isAfter [GEN],PersonX cleans the house,PersonX cleans the house,PersonX asks for a tip,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] gave the housekeeper a tip isBefore [GEN],PersonX leaves the store,PersonX leaves the house,PersonX leaves the house,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] gave the housekeeper a tip isFilledBy [GEN],cash,cash,cash,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] gave the housekeeper a tip oEffect [GEN],smiles,smiles,smiles,0.0,0.0,1.0,0.477,0.0,0.0,1.0,0.477,0.0,0.0,1.0,0.477
[Name] gave the housekeeper a tip oReact [GEN],grateful,happy,grateful,0.0,0.0,1.0,0.459,0.0,0.0,1.0,0.572,0.0,0.0,1.0,0.459
[Name] gave the housekeeper a tip oWant [GEN],to thank them,to thank him,to thank them,0.0,0.444,0.556,0.361,0.0,0.444,0.556,0.361,0.0,0.444,0.556,0.361
[Name] gave the housekeeper a tip xAttr [GEN],generous,generous,generous,0.0,0.0,1.0,0.511,0.0,0.0,1.0,0.511,0.0,0.0,1.0,0.511
[Name] gave the housekeeper a tip xEffect [GEN],smiles,smiles,receives thanks,0.0,0.0,1.0,0.477,0.0,0.0,1.0,0.477,0.0,0.256,0.744,0.44
[Name] gave the housekeeper a tip xIntent [GEN],to be nice,to be nice,to be nice,0.0,0.417,0.583,0.422,0.0,0.417,0.583,0.422,0.0,0.417,0.583,0.422
[Name] gave the housekeeper a tip xNeed [GEN],to go to the store,to go to the store,to go to the store,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] gave the housekeeper a tip xReact [GEN],happy,happy,happy,0.0,0.0,1.0,0.572,0.0,0.0,1.0,0.572,0.0,0.0,1.0,0.572
[Name] gave the housekeeper a tip xReason [GEN],she is a good worker,the house is clean,the house is clean,0.0,0.508,0.492,0.44,0.0,0.526,0.474,0.402,0.0,0.526,0.474,0.402
[Name] gave the housekeeper a tip xWant [GEN],to say thank you,to thank them,to thank them,0.0,0.545,0.455,0.361,0.0,0.444,0.556,0.361,0.0,0.444,0.556,0.361
[Name] sold some books to the librarian AtLocation [GEN],library,library,library,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] sold some books to the librarian CapableOf [GEN],sell books,sell books,sell books,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] sold some books to the librarian Causes [GEN],money,money,money,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] sold some books to the librarian CausesDesire [GEN],librarian,librarian,librarian,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] sold some books to the librarian CreatedBy [GEN],librarian,librarian,librarian,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] sold some books to the librarian DefinedAs [GEN],librarian,librarian,books,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] sold some books to the librarian DesireOf [GEN],librarian,librarian,librarian,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] sold some books to the librarian Desires [GEN],money,money,money,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] sold some books to the librarian HasA [GEN],librarian,librarian,librarian,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] sold some books to the librarian HasFirstSubevent [GEN],librarian,librarian,librarian,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] sold some books to the librarian HasLastSubevent [GEN],librarian,librarian,librarian,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] sold some books to the librarian HasPainCharacter [GEN],librarian,librarian,librarian,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] sold some books to the librarian HasPainIntensity [GEN],librarian,librarian,librarian,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] sold some books to the librarian HasPrerequisite [GEN],librarian,books,books,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] sold some books to the librarian HasProperty [GEN],kids,responsible,found in library,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.318,0.0,1.0,0.0,0.0
[Name] sold some books to the librarian HasSubEvent [GEN],earn money,sell books,sell books,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] sold some books to the librarian HasSubevent [GEN],librarian,librarian,librarian,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] sold some books to the librarian HinderedBy [GEN],Barbara sold some books to the librarian,The librarian won't allow it.,Dakota sold some books to the librarian,0.0,1.0,0.0,0.0,0.294,0.706,0.0,-0.17,0.0,1.0,0.0,0.0
[Name] sold some books to the librarian InheritsFrom [GEN],librarian,librarian,books,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] sold some books to the librarian InstanceOf [GEN],librarian,librarian,librarian,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] sold some books to the librarian IsA [GEN],librarian,librarian,librarian,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] sold some books to the librarian LocatedNear [GEN],librarian,librarian,librarian,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] sold some books to the librarian LocationOfAction [GEN],librarian,librarian,librarian,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] sold some books to the librarian MadeOf [GEN],librarian,librarian,librarian,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] sold some books to the librarian MadeUpOf [GEN],book,book,book,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] sold some books to the librarian MotivatedByGoal [GEN],librarian,librarian,librarian,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] sold some books to the librarian NotCapableOf [GEN],librarian,librarian,librarian,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] sold some books to the librarian NotDesires [GEN],librarian,librarian,librarian,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] sold some books to the librarian NotHasA [GEN],librarian,librarian,librarian,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] sold some books to the librarian NotHasProperty [GEN],books,books,books,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] sold some books to the librarian NotIsA [GEN],librarian,librarian,librarian,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] sold some books to the librarian NotMadeOf [GEN],librarian,librarian,librarian,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] sold some books to the librarian ObjectUse [GEN],sell books,sell books,sell books,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] sold some books to the librarian PartOf [GEN],librarian,librarian,librarian,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] sold some books to the librarian ReceivesAction [GEN],librarian,librarian,librarian,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] sold some books to the librarian RelatedTo [GEN],librarian,librarian,books,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] sold some books to the librarian SymbolOf [GEN],librarian,librarian,librarian,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] sold some books to the librarian UsedFor [GEN],librarian,librarian,librarian,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] sold some books to the librarian isAfter [GEN],PersonX goes to the bookstore,bookstore,PersonX sells some books,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] sold some books to the librarian isBefore [GEN],Barbara sold some books to the librarian,PersonX gives the books to the librarian,Dakota sold some books to the librarian,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] sold some books to the librarian isFilledBy [GEN],books,books,books,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] sold some books to the librarian oEffect [GEN],gains knowledge,reads books,gains knowledge,0.0,0.294,0.706,0.34,0.0,1.0,0.0,0.0,0.0,0.294,0.706,0.34
[Name] sold some books to the librarian oReact [GEN],happy,happy,happy,0.0,0.0,1.0,0.572,0.0,0.0,1.0,0.572,0.0,0.0,1.0,0.572
[Name] sold some books to the librarian oWant [GEN],to buy books,to buy books,to buy books,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] sold some books to the librarian xAttr [GEN],helpful,helpful,helpful,0.0,0.0,1.0,0.422,0.0,0.0,1.0,0.422,0.0,0.0,1.0,0.422
[Name] sold some books to the librarian xEffect [GEN],makes money,makes money,makes money,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] sold some books to the librarian xIntent [GEN],to make money,to sell books,money,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] sold some books to the librarian xNeed [GEN],go to the librarian,buy books,have books to sell,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] sold some books to the librarian xReact [GEN],accomplished,accomplished,accomplished,0.0,0.0,1.0,0.44,0.0,0.0,1.0,0.44,0.0,0.0,1.0,0.44
[Name] sold some books to the librarian xReason [GEN],the librarian is busy,the librarian is busy,Dakota sold some books to the librarian,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] sold some books to the librarian xWant [GEN],to sell more books,to sell more books,sell more books,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] yelled at the hairdresser AtLocation [GEN],bar,hair salon,bar,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] yelled at the hairdresser CapableOf [GEN],cut hair,cut hair,demand refund,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273,0.6,0.4,0.0,-0.128
[Name] yelled at the hairdresser Causes [GEN],hair cut,hair cut,hair cut,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273
[Name] yelled at the hairdresser CausesDesire [GEN],hair,hair,hair,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] yelled at the hairdresser CreatedBy [GEN],hair cut,hair cut,hair cut,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273
[Name] yelled at the hairdresser DefinedAs [GEN],hair cut,hair cut,hair,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273,0.0,1.0,0.0,0.0
[Name] yelled at the hairdresser DesireOf [GEN],hair cut,hair cut,hair cut,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273
[Name] yelled at the hairdresser Desires [GEN],hair cut,hair cut,hair cut,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273
[Name] yelled at the hairdresser HasA [GEN],hair cut,hair cut,hair cut,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273
[Name] yelled at the hairdresser HasFirstSubevent [GEN],hair cut,hair cut,hair,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273,0.0,1.0,0.0,0.0
[Name] yelled at the hairdresser HasLastSubevent [GEN],hair cut,hair cut,hair,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273,0.0,1.0,0.0,0.0
[Name] yelled at the hairdresser HasPainCharacter [GEN],hair cut,hair cut,hair,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273,0.0,1.0,0.0,0.0
[Name] yelled at the hairdresser HasPainIntensity [GEN],hair cut,hair cut,hair,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273,0.0,1.0,0.0,0.0
[Name] yelled at the hairdresser HasPrerequisite [GEN],hair cut,hair cut,hair,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273,0.0,1.0,0.0,0.0
[Name] yelled at the hairdresser HasProperty [GEN],kids,short for hairdresser,nervous,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.273
[Name] yelled at the hairdresser HasSubEvent [GEN],get yelled at,get yelled at,cry,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.477
[Name] yelled at the hairdresser HasSubevent [GEN],hair cut,hair cut,hair,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273,0.0,1.0,0.0,0.0
[Name] yelled at the hairdresser HinderedBy [GEN],Brittany yelled at the hairdresser,The hairdresser is out of town.,PersonX is in a wheelchair.,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
